Timestamp,Value,Status,Notes
2020-07-07 08:00:00,2838004.25,2,
2020-07-07 08:15:00,2838035.25,2,
2020-07-07 08:30:00,2838071,2,
2020-07-07 08:45:00,2838103.25,2,
2020-07-07 09:00:00,2838137,2,
2020-07-07 09:15:00,2838176.75,2,
2020-07-07 09:30:00,2838212.5,2,
2020-07-07 09:45:00,2838253,2,
2020-07-07 10:00:00,2838289.25,2,
2020-07-07 10:15:00,2838330.75,2,
2020-07-07 10:30:00,2838367,2,
2020-07-07 10:45:00,2838408.25,2,
2020-07-07 11:00:00,2838444.25,2,
2020-07-07 11:15:00,2838485.5,2,
2020-07-07 11:30:00,2838522.25,2,
2020-07-07 11:45:00,2838564.75,2,
2020-07-07 12:00:00,2838602,2,
2020-07-07 12:15:00,2838644.5,2,
2020-07-07 12:30:00,2838681.5,2,
2020-07-07 12:45:00,2838724,2,
2020-07-07 13:00:00,2838761.5,2,
2020-07-07 13:15:00,2838804.25,2,
2020-07-07 13:30:00,2838841.75,2,
2020-07-07 13:45:00,2838891.5,2,
2020-07-07 14:00:00,2838932.75,2,
2020-07-07 14:15:00,2838972.75,2,
2020-07-07 14:30:00,2839018.5,2,
2020-07-07 14:45:00,2839058.25,2,
2020-07-07 15:00:00,2839103.25,2,
2020-07-07 15:15:00,2839142.25,2,
2020-07-07 15:30:00,2839186.25,2,
2020-07-07 15:45:00,2839224.5,2,
2020-07-07 16:00:00,2839268.25,2,
2020-07-07 16:15:00,2839307.25,2,
2020-07-07 16:30:00,2839351.75,2,
2020-07-07 16:45:00,2839393.25,2,
2020-07-07 17:00:00,2839438,2,
2020-07-07 17:15:00,2839477.25,2,
2020-07-07 17:30:00,2839522,2,
2020-07-07 17:45:00,2839561.25,2,
